,ZipCode,Date,Zestimate,LogValue,AnchorDate,EventTime,RelLogValue
11470,18603,2020-07-31,172461.04254829275,12.057926649648039,2021-06-30,-11,-0.12027463598148636
11471,68138,2020-07-31,199171.77735221153,12.201922934136304,2020-02-29,5,0.028999939691857435
11475,23150,2020-07-31,209312.0381093008,12.251581422830277,2022-03-31,-20,-0.2206043823324606
11482,50061,2020-08-31,430310.9112891254,12.972263275904977,2018-11-30,21,0.07819837070861269
11486,35810,2020-08-31,120406.91772877886,11.698632266425406,2021-03-31,-7,-0.14725565609390756
11489,20136,2020-08-31,499488.76803730265,13.121340390406116,2021-06-30,-10,-0.15124886514937508
11494,43054,2020-08-31,386846.452720637,12.865783130284886,2022-03-31,-19,-0.21303047589516666
11497,76504,2020-08-31,142889.41886125947,11.86982631541898,2022-03-31,-19,-0.3121097368807977
11501,43207,2020-08-31,143399.45957070062,11.87338943845646,2021-09-30,-13,-0.15746503269261858
11505,78245,2020-08-31,207666.25577500495,12.243687530487989,2018-11-30,21,0.08339963042874032
11506,85338,2020-08-31,308581.17457957,12.639740214391905,2021-05-31,-9,-0.1839606492447956
11507,97124,2020-08-31,427801.0246736314,12.966413470844104,2021-03-31,-7,-0.09430430503993747
11508,78251,2020-08-31,206364.4657078761,12.237399135499878,2022-01-31,-17,-0.2287200064060535
11509,43130,2020-08-31,177852.96513084252,12.088712449325577,2021-09-30,-13,-0.18013563085831308
11513,20109,2020-08-31,319701.9020025576,12.67514428436573,2019-09-30,11,0.05661683848283339
11515,51503,2020-08-31,215946.43254723548,12.282785658443343,2022-08-31,-24,-0.20453235922441593
11516,68142,2020-08-31,282070.653600948,12.549912863223385,2021-10-31,-14,-0.1456663199732997
11525,18603,2020-08-31,173050.60890984672,12.061339367750433,2021-06-30,-10,-0.11686191787909195
11526,68138,2020-08-31,200813.72348872293,12.210133008531708,2020-02-29,6,0.0372100140872611
11530,23150,2020-08-31,211375.13651621927,12.261389732049137,2022-03-31,-19,-0.2107960731136007
11537,50061,2020-09-30,435535.66300098185,12.984331961706024,2018-11-30,22,0.09026705650965994
11542,35810,2020-09-30,121818.3146126584,11.710285989232041,2021-03-31,-6,-0.13560193328727266
11543,83634,2020-09-30,331128.69227247854,12.710262377202964,2022-09-30,-24,-0.4197081618573755
11544,20136,2020-09-30,504421.9033415487,13.131168306677166,2021-06-30,-9,-0.14142094887832535
11550,43054,2020-09-30,390371.4141703829,12.874853908940587,2022-03-31,-18,-0.2039596972394655
11552,76504,2020-09-30,145447.41408706995,11.887569885058326,2022-03-31,-18,-0.29436616724145104
11556,43207,2020-09-30,145994.80764318552,11.891326335970286,2021-09-30,-12,-0.13952813517879292
11560,78245,2020-09-30,209449.00557910063,12.252235578591652,2018-11-30,22,0.09194767853240293
11561,85338,2020-09-30,312550.78069898085,12.652522233193924,2021-05-31,-8,-0.17117863044277648
11562,97124,2020-09-30,430870.01740583224,12.973561739855192,2021-03-31,-6,-0.08715603602884947
11563,78251,2020-09-30,208431.3932152949,12.247365216745262,2022-01-31,-16,-0.21875392516066938
11564,43130,2020-09-30,180278.3658556972,12.102257412284343,2021-09-30,-12,-0.16659066789954657
11568,20109,2020-09-30,322536.9264702243,12.683972909346128,2019-09-30,12,0.06544546346323088
11570,51503,2020-09-30,218696.94593902584,12.295442241953845,2022-08-31,-23,-0.191875775713914
11572,68142,2020-09-30,284870.4531238428,12.559789805468762,2021-10-31,-13,-0.13578937772792266
11580,18603,2020-09-30,175220.74526776755,12.073801859537229,2021-06-30,-9,-0.10439942609229647
11581,68138,2020-09-30,203135.1453112044,12.221626776966339,2020-02-29,7,0.048703782521892336
11584,23150,2020-09-30,214028.24192193628,12.273863256894336,2022-03-31,-18,-0.19832254826840234
11592,50061,2020-10-31,440857.51560623554,12.996477008359504,2018-11-30,23,0.10241210316313953
11597,35810,2020-10-31,123824.29283787332,11.726618846459903,2021-03-31,-5,-0.1192690760594104
11598,83634,2020-10-31,338155.24849297066,12.73126038408024,2022-09-30,-23,-0.3987101549800993
11599,20136,2020-10-31,511441.41479707864,13.14498832173797,2021-06-30,-8,-0.12760093381752213
11605,43054,2020-10-31,394799.5849199707,12.886133535173055,2022-03-31,-17,-0.1926800710069969
11607,76504,2020-10-31,147862.70888515757,11.904039479551667,2022-03-31,-17,-0.2778965727481104
11611,43207,2020-10-31,149052.1131041937,11.91205127615563,2021-09-30,-11,-0.11880319499344871
11615,78245,2020-10-31,211802.9335074532,12.263411562419218,2018-11-30,23,0.10312366235996961
11616,85338,2020-10-31,317763.1587415447,12.669061600441427,2021-05-31,-7,-0.1546392631952731
11617,97124,2020-10-31,435515.89227763686,12.984286566635598,2021-03-31,-5,-0.07643120924844382
11618,78251,2020-10-31,210914.49969060117,12.259208115600039,2022-01-31,-15,-0.20691102630589242
11619,43130,2020-10-31,183346.48363994152,12.119132994913281,2021-09-30,-11,-0.14971508527060884
11623,20109,2020-10-31,326472.8159176419,12.696101965174638,2019-09-30,13,0.07757451929174053
11625,51503,2020-10-31,221036.45315696127,12.306082913309316,2022-08-31,-22,-0.1812351043584428
11627,68142,2020-10-31,287654.5557030723,12.569515579826627,2021-10-31,-12,-0.12606360337005817
11635,18603,2020-10-31,177280.4196478231,12.08548804968527,2021-06-30,-8,-0.09271323594425418
11636,68138,2020-10-31,205760.81481515407,12.234469680050543,2020-02-29,8,0.06154668560609622
11639,23150,2020-10-31,217039.6312457168,12.287835248316059,2022-03-31,-17,-0.18435055684667923
11647,50061,2020-11-30,446500.9889357195,13.009196894157872,2018-11-30,24,0.11513198896150811
11652,35810,2020-11-30,126252.5250103731,11.74603934701977,2021-03-31,-4,-0.09984857549954285
11653,83634,2020-11-30,347577.4338543688,12.758742750399385,2022-09-30,-22,-0.3712277886609545
11654,20136,2020-11-30,519287.6585154521,13.160213263933697,2021-06-30,-7,-0.11237599162179457
11660,43054,2020-11-30,399588.43277045543,12.89819037831668,2022-03-31,-16,-0.18062322786337148
11662,76504,2020-11-30,150165.20434131776,11.919491329299364,2022-03-31,-16,-0.26244472300041366
11666,43207,2020-11-30,152221.77943031906,11.93309381161194,2021-09-30,-10,-0.09776065953713875
11670,78245,2020-11-30,214656.74827979773,12.276795511685421,2018-11-30,24,0.11650761162617229
11671,85338,2020-11-30,323913.12593288603,12.688230628984464,2021-05-31,-6,-0.13547023465223695
11672,97124,2020-11-30,441342.37523986027,12.997576214304722,2021-03-31,-4,-0.06314156157931983
11673,78251,2020-11-30,213883.69269512245,12.273187654179766,2022-01-31,-14,-0.19293148772616497
11674,43130,2020-11-30,186726.45529441288,12.137400018979408,2021-09-30,-10,-0.13144806120448216
11678,20109,2020-11-30,330924.34685343294,12.709645068880343,2019-09-30,14,0.09111762299744619
11680,51503,2020-11-30,223092.90695368664,12.315343586789648,2022-08-31,-21,-0.1719744308781106
11681,68142,2020-11-30,290504.74777342257,12.579375198594672,2021-10-31,-11,-0.11620398460201287
11690,18603,2020-11-30,178842.69188931803,12.094261882176697,2021-06-30,-7,-0.08393940345282758
11691,68138,2020-11-30,208617.9899568672,12.248260059234198,2020-02-29,9,0.07533706478975155
11695,23150,2020-11-30,220318.18921045752,12.302828095021923,2022-03-31,-16,-0.16935771014081524
11706,35810,2020-12-31,128948.1515653546,11.767165676700001,2021-03-31,-3,-0.07872224581931242
11708,83634,2020-12-31,359378.22827376734,12.792130673516061,2022-09-30,-21,-0.3378398655442787
11709,20136,2020-12-31,526827.9602260023,13.174629323042655,2021-06-30,-6,-0.09795993251283619
11714,43054,2020-12-31,404335.8303169904,12.91000107479628,2022-03-31,-15,-0.1688125313837716
11717,76504,2020-12-31,152008.90295330936,11.931694370174384,2022-03-31,-15,-0.25024168212539344
11721,43207,2020-12-31,155187.0211025839,11.95238625631799,2021-09-30,-9,-0.0784682148310889
11726,85338,2020-12-31,330205.1774831502,12.707469490185183,2021-05-31,-5,-0.11623137345151768
11727,97124,2020-12-31,447704.01614525093,13.011887614805866,2021-03-31,-3,-0.048830161078175394
11728,78251,2020-12-31,216766.74619264793,12.28657715206273,2022-01-31,-13,-0.17954198984320158
11729,43130,2020-12-31,189840.45370214304,12.153939281025368,2021-09-30,-9,-0.11490879915852226
11733,20109,2020-12-31,335273.8019384712,12.722702796203048,2019-09-30,15,0.10417535032015124
11735,51503,2020-12-31,224306.97558653043,12.320770819385093,2022-08-31,-20,-0.1665471982826663
11736,68142,2020-12-31,293443.42493379844,12.589440139648557,2021-10-31,-10,-0.10613904354812753
11745,18603,2020-12-31,179481.6693547844,12.097828361109649,2021-06-30,-6,-0.08037292451987632
11746,68138,2020-12-31,211364.50075943788,12.261339413811406,2020-02-29,10,0.08841641936695943
11750,23150,2020-12-31,223587.5707902282,12.3175584319123,2022-03-31,-15,-0.15462737325043818
11761,35810,2021-01-31,132093.30425513504,11.791263802285101,2021-03-31,-2,-0.05462412023421237
11763,83634,2021-01-31,372996.61131201993,12.829324613630314,2022-09-30,-20,-0.30064592543002533
11764,20136,2021-01-31,534071.3879793268,13.188284794361786,2021-06-30,-5,-0.08430446119370494
11769,43054,2021-01-31,409153.8944391045,12.921846634275386,2022-03-31,-14,-0.1569669719046658
11772,76504,2021-01-31,154207.7130748163,11.946055758800854,2022-03-31,-14,-0.2358802934989228
11776,43207,2021-01-31,158059.89978729168,11.970729352741884,2021-09-30,-8,-0.06012511840719448
11781,85338,2021-01-31,336491.7246526975,12.726328835350547,2021-05-31,-4,-0.09737202828615388
11782,97124,2021-01-31,454617.2607508763,13.027211158775408,2021-03-31,-2,-0.03350661710863356
11783,78251,2021-01-31,219539.74465732265,12.299288564160202,2022-01-31,-12,-0.1668305777457295
11784,43130,2021-01-31,192712.1609067952,12.1689529603863,2021-09-30,-8,-0.09989511979759058
11788,20109,2021-01-31,339336.2194914328,12.734746692765828,2019-09-30,16,0.11621924688293106
11790,51503,2021-01-31,225974.9549888572,12.328179453480208,2022-08-31,-19,-0.15913856418755046
11791,68142,2021-01-31,297162.9873759217,12.602036046304192,2021-10-31,-9,-0.09354313689249238
11800,18603,2021-01-31,180351.4743296154,12.102662861122864,2021-06-30,-5,-0.07553842450666082
11801,68138,2021-01-31,213998.31179453843,12.273723405162304,2020-02-29,11,0.1008004107178575
11805,23150,2021-01-31,226727.32347080705,12.331503356232416,2022-03-31,-14,-0.14068244893032222
11816,35810,2021-02-28,135737.2820312838,11.818476546713267,2021-03-31,-1,-0.02741137580604658
11817,83634,2021-02-28,388269.4443127148,12.869454821695612,2022-09-30,-19,-0.26051571736472745
11819,20136,2021-02-28,541873.6135754307,13.202788067944685,2021-06-30,-4,-0.06980118761080689
11824,43054,2021-02-28,414271.39603867725,12.934276584018182,2022-03-31,-13,-0.14453702216187025
11827,76504,2021-02-28,156524.9150961681,11.960970478183516,2022-03-31,-13,-0.22096557411626172
11833,43207,2021-02-28,161090.44937361497,11.989721283569192,2021-09-30,-7,-0.041133187579886155
11836,97124,2021-02-28,462039.5445273129,13.043405760615864,2021-03-31,-1,-0.01731201526817827
11837,78251,2021-02-28,222165.66656282457,12.311178628329971,2022-01-31,-11,-0.15494051357596028
11838,43130,2021-02-28,195607.2712580416,12.18386421001278,2021-09-30,-7,-0.08498387017110964
11840,85338,2021-02-28,343030.0102368237,12.74557321572257,2021-05-31,-3,-0.07812764791412974
11843,20109,2021-02-28,343510.14194276516,12.746971915515127,2019-09-30,17,0.12844446963223
11845,51503,2021-02-28,227951.73347901745,12.336889190258505,2022-08-31,-18,-0.15042882740925378
11847,68142,2021-02-28,301186.88458154997,12.615486230073857,2021-10-31,-8,-0.08009295312282738
11853,18603,2021-02-28,181948.14700181736,12.11147701888192,2021-06-30,-4,-0.06672426674760423
11858,68138,2021-02-28,216786.9210506,12.286670219470485,2020-02-29,12,0.11374722502603873
11860,23150,2021-02-28,229650.4459269624,12.344313631519798,2022-03-31,-13,-0.12787217364294
11871,35810,2021-03-31,139509.4922204004,11.845887922519314,2021-03-31,0,0.0
11872,83634,2021-03-31,405225.39472863934,12.912198721477353,2022-09-30,-18,-0.21777181758298703
11874,20136,2021-03-31,550603.2152446881,13.218769711202631,2021-06-30,-3,-0.053819544352860405
11875,30214,2021-03-31,316206.0369764838,12.664149295847498,2023-03-31,-24,-0.22246865380266634
11879,43054,2021-03-31,420058.0529992995,12.948148202134753,2022-03-31,-12,-0.13066540404529903
11882,76504,2021-03-31,159375.3714848236,11.979017525777278,2022-03-31,-12,-0.20291852652249887
11885,75154,2021-03-31,287121.15610486065,12.567659552369737,2023-03-31,-24,-0.23858062227115973
11888,43207,2021-03-31,164464.79015161967,12.010451784645893,2021-09-30,-6,-0.020402686503185663
11891,97124,2021-03-31,470108.0194440433,13.060717775884042,2021-03-31,0,0.0
11892,78251,2021-03-31,225109.5407142986,12.324342410333811,2022-01-31,-10,-0.14177673157212034
11893,43130,2021-03-31,198862.9502287016,12.200371174131055,2021-09-30,-6,-0.06847690605283496
11895,85338,2021-03-31,350678.2705120665,12.76762447387807,2021-05-31,-2,-0.05607638975862983
11898,20109,2021-03-31,348139.5802497062,12.760358771012017,2019-09-30,18,0.1418313251291199
11900,51503,2021-03-31,230464.1957288444,12.347850796289828,2022-08-31,-17,-0.13946722137793088
11902,68142,2021-03-31,305033.0486713999,12.6281754060191,2021-10-31,-7,-0.06740377717758506
11908,18603,2021-03-31,184632.29198277552,12.126121515236669,2021-06-30,-3,-0.05207977039285616
11913,68138,2021-03-31,220148.44898367728,12.302057365888482,2020-02-29,13,0.12913437144403517
11915,23150,2021-03-31,232510.7049369417,12.356691545689149,2022-03-31,-12,-0.11549425947358927
11926,35810,2021-04-30,142892.89434573802,11.869850638019212,2021-03-31,1,0.02396271549989848
11927,83634,2021-04-30,423174.14641093306,12.955539066948708,2022-09-30,-17,-0.1744314721116318
11929,20136,2021-04-30,560635.194319182,13.236825695476798,2021-06-30,-2,-0.03576356007869386
11930,30214,2021-04-30,320279.67037957703,12.676949863022736,2023-03-31,-23,-0.20966808662742764
11932,97058,2021-04-30,326282.9598377307,12.695520258838771,2023-04-30,-24,-0.1324914838373843
11934,43054,2021-04-30,426658.5814776098,12.963739397386291,2022-03-31,-11,-0.11507420879376085
11937,76504,2021-04-30,162021.29862243767,11.995483078550716,2022-03-31,-11,-0.186452973749061
11940,75154,2021-04-30,291900.87911726604,12.584169568544645,2023-03-31,-23,-0.22207060609625096
11943,43207,2021-04-30,167607.35938996304,12.029379376507391,2021-09-30,-5,-0.001475094641687491
11946,97124,2021-04-30,477901.72550198896,13.077160395151882,2021-03-31,1,0.016442619267840186
11947,78251,2021-04-30,228331.51856754904,12.338553880665321,2022-01-31,-9,-0.12756526124061018
11948,43130,2021-04-30,202273.3341000752,12.217375200824923,2021-09-30,-5,-0.051472879358966495
11950,85338,2021-04-30,359669.89236043696,12.792941924096644,2021-05-31,-1,-0.03075893954005693
11953,20109,2021-04-30,353269.5535222168,12.774986652227062,2019-09-30,19,0.15645920634416477
11955,51503,2021-04-30,233337.92778521092,12.360243015671623,2022-08-31,-16,-0.1270750019961362
11957,68142,2021-04-30,309021.73490308697,12.641166892898367,2021-10-31,-6,-0.054412290298317956
11963,18603,2021-04-30,187608.30546022695,12.142111586750328,2021-06-30,-2,-0.036089698879196774
11968,68138,2021-04-30,223848.399204698,12.318724312447197,2020-02-29,14,0.14580131800274998
11970,23150,2021-04-30,235330.4115708704,12.368745812308967,2022-03-31,-11,-0.10343999285377059
11981,35810,2021-05-31,146229.4447758049,11.892932206674725,2021-03-31,2,0.04704428415541173
11982,83634,2021-05-31,440937.3475590479,12.99665807530912,2022-09-30,-16,-0.13331246375121886
11984,20136,2021-05-31,570993.2170660963,13.255132609523976,2021-06-30,-1,-0.017456646031515533
11985,30214,2021-05-31,325068.0600206193,12.69178985483558,2023-03-31,-22,-0.19482809481458396
11987,97058,2021-05-31,332459.62999720115,12.714273718164574,2023-04-30,-23,-0.11373802451158177
11989,43054,2021-05-31,433630.623038369,12.979948351702228,2022-03-31,-10,-0.09886525447782368
11992,76504,2021-05-31,165060.61424781094,12.014068044500535,2022-03-31,-10,-0.1678680077992425
11995,75154,2021-05-31,297312.70505976834,12.602539742885623,2023-03-31,-22,-0.20370043175527286
11998,43207,2021-05-31,170135.6665286244,12.044351436172738,2021-09-30,-4,0.013496965023659158
12001,97124,2021-05-31,485115.6282152057,13.09214255019593,2021-03-31,2,0.031424774311888726
12002,78251,2021-05-31,232017.4205763148,12.354567736520444,2022-01-31,-8,-0.11155140538548736
12003,43130,2021-05-31,205869.80387740768,12.234999227950293,2021-09-30,-4,-0.03384885223359646
12005,85338,2021-05-31,370904.8588808062,12.8237008636367,2021-05-31,0,0.0
12008,20109,2021-05-31,358307.4907351872,12.789146809396552,2019-09-30,20,0.17061936351365503
12010,51503,2021-05-31,236512.89326195317,12.373758002391991,2022-08-31,-15,-0.11356001527576787
12012,68142,2021-05-31,313350.6383668622,12.655078092883432,2021-10-31,-5,-0.040501090313252774
12018,18603,2021-05-31,190970.17709118733,12.159872553953674,2021-06-30,-1,-0.018328731675850918
12023,68138,2021-05-31,227537.521297674,12.33507043255487,2020-02-29,15,0.16214743811042354
12025,23150,2021-05-31,238357.83469349745,12.381528330633957,2022-03-31,-10,-0.09065747452878092
12035,53403,2021-06-30,155418.50792235625,11.95387680842347,2023-06-30,-24,-0.1418701669470277
12036,35810,2021-06-30,149844.66903341023,11.917354496759375,2021-03-31,3,0.07146657424006087
12037,83634,2021-06-30,456572.52543365746,13.031502839199215,2022-09-30,-15,-0.09846769986112491
12039,20136,2021-06-30,581048.352670078,13.272589255555491,2021-06-30,0,0.0
12040,30214,2021-06-30,330672.6599534067,12.70888422229374,2023-03-31,-21,-0.1777337273564239
12042,97058,2021-06-30,337701.1432182085,12.729916591675032,2023-04-30,-22,-0.09809515100112343
12044,43054,2021-06-30,440146.8121595744,12.994863614240025,2022-03-31,-9,-0.0839499919400275
12047,76504,2021-06-30,168344.7877685925,12.033769463424408,2022-03-31,-9,-0.1481665888753696
12050,75154,2021-06-30,302914.5911646188,12.621206167412128,2023-03-31,-21,-0.18503400722876862
12053,43207,2021-06-30,172019.65872828325,12.0553640441963,2021-09-30,-3,0.024509573047222233
12056,97124,2021-06-30,491327.30883739894,13.104865801463168,2021-03-31,3,0.04414802557912623
12057,78251,2021-06-30,236001.01344717215,12.371591378266205,2022-01-31,-7,-0.09452776363972681
