,TreatedZip,EventTime,RelLogValue,DonorCount
1488,53403,24,0.1286292401599578,5
1489,55068,-24,0.004821362371556148,5
1490,55068,-23,0.0172418479948405,5
1491,55068,-22,0.024925199691677946,5
1492,55068,-21,0.025289977216260695,5
1493,55068,-20,0.01990891426639472,5
1494,55068,-19,0.0109107972233911,5
1495,55068,-18,0.004247438568778605,5
1496,55068,-17,-0.0006424595119412402,5
1497,55068,-16,-0.0046688044802888126,5
1498,55068,-15,-0.009863487581683117,5
1499,55068,-14,-0.013883118934218074,5
1500,55068,-13,-0.015271230954085623,5
1501,55068,-12,-0.013227276861215031,5
1502,55068,-11,-0.009221473790515234,5
1503,55068,-10,-0.004716854785582925,5
1504,55068,-9,-0.001326891297216548,5
1505,55068,-8,0.0009636725849247796,5
1506,55068,-7,0.0016117127035819578,5
1507,55068,-6,-4.071299487016233e-05,5
1508,55068,-5,-0.003168444952545002,5
1509,55068,-4,-0.0059827711017781835,5
1510,55068,-3,-0.007762941038344806,5
1511,55068,-2,-0.007275300734092838,5
1512,55068,-1,-0.004113279671543069,5
1513,55068,0,0.0,5
1514,55068,1,0.002151178092541883,5
1515,55068,2,0.0010628479462333473,5
1516,55068,3,-8.625801002999367e-05,5
1517,55068,4,0.0006758458119982436,5
1518,55068,5,0.0031139418915568486,5
1519,55068,6,0.006605574586980012,5
1520,55068,7,0.009981269274329208,5
1521,55068,8,0.014117632341623576,5
1522,55068,9,0.017451192113229298,5
1523,55068,10,0.01925876577550447,5
1524,55068,11,0.0182461730469047,5
1525,55068,12,0.016505992211687116,5
1526,55068,13,0.014925647511038776,5
1527,55068,14,0.014331524796741135,5
1528,55068,15,0.015580191285229361,5
1529,55068,16,0.01787722528834621,5
1530,55068,17,0.02128288782143848,5
1531,55068,18,0.023951630869060735,5
1532,55068,19,0.025951400533118375,5
1533,55068,20,0.028137649616371264,5
1534,55068,21,0.0300367960568817,5
1535,55068,22,0.032656140165335044,5
1536,55068,23,0.033781869254836394,5
1537,55068,24,0.03388192206945177,5
1538,58436,-24,0.08185113473437547,5
1539,58436,-23,0.07971161619043805,5
1540,58436,-22,0.08033291465031418,5
1541,58436,-21,0.08730639909940371,5
1542,58436,-20,0.09833725578165194,5
1543,58436,-19,0.10289555237527992,5
1544,58436,-18,0.10343478150649225,5
1545,58436,-17,0.10447168664875121,5
1546,58436,-16,0.10892472529214423,5
1547,58436,-15,0.11817497726889563,5
1548,58436,-14,0.12130170348827499,5
1549,58436,-13,0.12150895423384504,5
1550,58436,-12,0.11452470596183631,5
1551,58436,-11,0.11109955448572464,5
1552,58436,-10,0.10706852090224465,5
1553,58436,-9,0.09666026667192221,5
1554,58436,-8,0.07887734344588111,5
1555,58436,-7,0.0535982687523326,5
1556,58436,-6,0.03787962022465337,5
1557,58436,-5,0.029155556408880658,5
1558,58436,-4,0.029793178654678697,5
1559,58436,-3,0.02724103262098616,5
1560,58436,-2,0.019649063248051137,5
1561,58436,-1,0.013180435518013667,5
1562,58436,0,0.0,5
1563,58436,1,-0.017369974053223557,5
1564,58436,2,-0.0375627067489777,5
1565,58436,3,-0.05466637215706101,5
1566,58436,4,-0.06359127988556494,5
1567,58436,5,-0.06611398640311208,5
1568,58436,6,-0.06285414701560939,5
1569,58436,7,-0.05724754917209438,5
1570,58436,8,-0.05506261536621473,5
1571,58436,9,-0.047244721448453576,5
1572,58436,10,-0.041242628055276856,5
1573,58436,11,-0.03910092753727845,5
1574,58436,12,-0.043852863827094524,5
1575,58436,13,-0.04614477512519066,5
1576,58436,14,-0.04728344022149642,5
1577,58436,15,-0.04650461256631679,5
1578,58436,16,-0.04454615697748352,5
1579,58436,17,-0.04080678168839782,5
1580,58436,18,-0.041053503913943246,5
1581,58436,19,-0.05042809807731778,5
1582,58436,20,-0.06380807175137733,5
1583,58436,21,-0.07687237598096601,5
1584,58436,22,-0.08741928043737061,5
1585,58436,23,-0.09663223824812342,5
1586,58436,24,-0.10418712007548692,5
1587,68059,-24,-0.04844301744629611,5
1588,68059,-23,-0.046128545695302135,5
1589,68059,-22,-0.04762382407685948,5
1590,68059,-21,-0.047703853110748186,5
1591,68059,-20,-0.04549334095638287,5
1592,68059,-19,-0.04258164361250642,5
1593,68059,-18,-0.04311961055333171,5
1594,68059,-17,-0.04444165123230803,5
1595,68059,-16,-0.04449345973193282,5
1596,68059,-15,-0.04109591054348165,5
1597,68059,-14,-0.03545109250002483,5
1598,68059,-13,-0.02868578571933007,5
1599,68059,-12,-0.02297240686333346,5
1600,68059,-11,-0.02024190173655107,5
1601,68059,-10,-0.02042631105991788,5
1602,68059,-9,-0.02125242906810314,5
1603,68059,-8,-0.021555660425645586,5
1604,68059,-7,-0.021621068558087587,5
1605,68059,-6,-0.0207614187906195,5
1606,68059,-5,-0.018669978931213648,5
1607,68059,-4,-0.01388478752593123,5
1608,68059,-3,-0.00928866451194601,5
1609,68059,-2,-0.005129544149981058,5
1610,68059,-1,-0.0028530209126255814,5
1611,68059,0,0.0,5
1612,68059,1,0.003158785841866063,5
1613,68059,2,0.006643923405794894,5
1614,68059,3,0.00985755351714417,5
1615,68059,4,0.012544774226720179,5
1616,68059,5,0.01568955408935615,5
1617,68059,6,0.017573553789591755,5
1618,68059,7,0.018977402592893357,5
1619,68059,8,0.018027230063521672,5
1620,68059,9,0.016445444818829813,5
1621,68059,10,0.014296786055532706,5
1622,68059,11,0.01324438678415767,5
1623,68059,12,0.014398622082069323,5
1624,68059,13,0.016912466389209513,5
1625,68059,14,0.02220697427158491,5
1626,68059,15,0.02853342991517529,5
1627,68059,16,0.03589553003050341,5
1628,68059,17,0.04315710533685717,5
1629,68059,18,0.04903770478159579,5
1630,68059,19,0.05240183538972367,5
1631,68059,20,0.05335303055524641,5
1632,68059,21,0.0524750889871715,5
1633,68059,22,0.052012243597047814,5
1634,68059,23,0.05262194719312489,5
1635,68059,24,0.05527613028784373,5
1636,68138,-24,-0.12303945788655817,5
1637,68138,-23,-0.11754236379856842,5
1638,68138,-22,-0.1113144554184057,5
1639,68138,-21,-0.10523379177390275,5
1640,68138,-20,-0.10118813554649683,5
1641,68138,-19,-0.09679063519021014,5
1642,68138,-18,-0.09378741434619187,5
1643,68138,-17,-0.08990071320608521,5
1644,68138,-16,-0.08730892951958395,5
1645,68138,-15,-0.08306828697176058,5
1646,68138,-14,-0.07908027156167315,5
1647,68138,-13,-0.07375665597912615,5
1648,68138,-12,-0.06780524179027089,5
1649,68138,-11,-0.05986462856064527,5
1650,68138,-10,-0.0524680237795355,5
1651,68138,-9,-0.04625685968380857,5
1652,68138,-8,-0.040538717036510616,5
1653,68138,-7,-0.035832984507848664,5
1654,68138,-6,-0.030997216170929674,5
1655,68138,-5,-0.02735530568560911,5
1656,68138,-4,-0.022427137222897287,5
1657,68138,-3,-0.017384429183695715,5
1658,68138,-2,-0.011855887412740884,5
1659,68138,-1,-0.006128748807878637,5
1660,68138,0,0.0,5
1661,68138,1,0.0072478935967065896,5
1662,68138,2,0.01454520884141921,5
1663,68138,3,0.021639209437772776,5
1664,68138,4,0.027212415553354675,5
1665,68138,5,0.03419840129045717,5
1666,68138,6,0.04408033223066923,5
1667,68138,7,0.05878177956580686,5
1668,68138,8,0.07438106417079773,5
1669,68138,9,0.08858661201938708,5
1670,68138,10,0.09852234139615704,5
1671,68138,11,0.10617585586690588,5
1672,68138,12,0.11312574399807147,5
1673,68138,13,0.12281693263352089,5
1674,68138,14,0.13383731500375795,5
1675,68138,15,0.14628091885173547,5
1676,68138,16,0.15734738134984774,5
1677,68138,17,0.16468189627480675,5
1678,68138,18,0.16669825709546693,5
1679,68138,19,0.16476394717325887,5
1680,68138,20,0.1637766497121035,5
1681,68138,21,0.16675061829039067,5
1682,68138,22,0.17342418448978555,5
1683,68138,23,0.186023516317735,5
1684,68138,24,0.20282197319333797,5
1685,68142,-24,-0.19684633030165982,5
1686,68142,-23,-0.1903677828327414,5
1687,68142,-22,-0.18469536560507507,5
1688,68142,-21,-0.17971720619537662,5
1689,68142,-20,-0.17466502357738173,5
1690,68142,-19,-0.16777967813987615,5
1691,68142,-18,-0.16145177468880298,5
1692,68142,-17,-0.1570640525156275,5
1693,68142,-16,-0.15364645492930934,5
1694,68142,-15,-0.14937239621293621,5
1695,68142,-14,-0.14136189858882986,5
1696,68142,-13,-0.13048895753996312,5
1697,68142,-12,-0.11771097142044055,5
1698,68142,-11,-0.10496062595180114,5
1699,68142,-10,-0.09269124565482585,5
1700,68142,-9,-0.08120427367370268,5
1701,68142,-8,-0.06857494158127402,5
1702,68142,-7,-0.05534671639079249,5
1703,68142,-6,-0.040777988738725665,5
1704,68142,-5,-0.02644358701309777,5
1705,68142,-4,-0.01337934267029368,5
1706,68142,-3,-0.0039755437465455404,5
1707,68142,-2,-3.1240204561200355e-05,5
1708,68142,-1,-0.0007030550736722319,5
1709,68142,0,0.0,5
1710,68142,1,0.005424379847434224,5
1711,68142,2,0.014765527794141775,5
1712,68142,3,0.02925685597720431,5
1713,68142,4,0.04738047264238219,5
1714,68142,5,0.06879326865214849,5
1715,68142,6,0.08966481406437551,5
1716,68142,7,0.10656507736820693,5
1717,68142,8,0.12029625369037689,5
1718,68142,9,0.12641242921962678,5
1719,68142,10,0.12680101711395722,5
1720,68142,11,0.12351800243192734,5
1721,68142,12,0.1235735763495324,5
1722,68142,13,0.12744142952968468,5
1723,68142,14,0.13255323001858307,5
1724,68142,15,0.13370680280307495,5
1725,68142,16,0.13443165753815228,5
1726,68142,17,0.13622380461271746,5
1727,68142,18,0.14167005369046565,5
1728,68142,19,0.1475398658265643,5
1729,68142,20,0.15375139658624448,5
1730,68142,21,0.15845416217198327,5
1731,68142,22,0.16121671885738104,5
1732,68142,23,0.16173166068040104,5
1733,68142,24,0.1611652677843683,5
1734,71269,-24,-0.038476382689758636,5
1735,71269,-23,-0.047935862844926194,5
1736,71269,-22,-0.04711218559152144,5
1737,71269,-21,-0.03992364545843756,5
1738,71269,-20,-0.025143716260061667,5
1739,71269,-19,-0.015850647041569486,5
1740,71269,-18,-0.011436484012761029,5
1741,71269,-17,-0.017373835661626202,5
1742,71269,-16,-0.02465800591698475,5
1743,71269,-15,-0.02990125143854385,5
1744,71269,-14,-0.02838446211787158,5
1745,71269,-13,-0.025330942115542498,5
1746,71269,-12,-0.021456190493139717,5
1747,71269,-11,-0.019892438170904823,5
1748,71269,-10,-0.022331054545973218,5
1749,71269,-9,-0.022090706672079463,5
1750,71269,-8,-0.016554887016764396,5
1751,71269,-7,-0.006718647132372979,5
1752,71269,-6,-0.0009596717006964184,5
1753,71269,-5,0.000499485097431318,5
1754,71269,-4,0.0024793132783322847,5
1755,71269,-3,0.0040681067121941085,5
1756,71269,-2,0.003347495857700622,5
1757,71269,-1,2.091260120238303e-05,5
1758,71269,0,0.0,5
1759,71269,1,0.006667592230590813,5
1760,71269,2,0.012859052976197915,5
1761,71269,3,0.015934289220106736,5
1762,71269,4,0.012167465214258755,5
1763,71269,5,0.0029829317160878334,5
1764,71269,6,-0.00643705992763941,5
1765,71269,7,-0.017030010911489767,5
1766,71269,8,-0.02508984685637472,5
1767,71269,9,-0.032106750946985584,5
1768,71269,10,-0.03427630511886193,5
1769,71269,11,-0.031223879021785094,5
1770,71269,12,-0.02707662281600882,5
1771,71269,13,-0.022898052639811796,5
1772,71269,14,-0.018218174665817342,5
1773,71269,15,-0.008601318966070437,5
1774,71269,16,0.00022584296824028626,5
1775,71269,17,0.0023732863444411835,5
1776,71269,18,-0.002860945658699521,5
1777,71269,19,-0.009955336750742916,5
1778,71269,20,-0.012897836612242485,5
1779,74361,-24,-0.06624971523929801,5
1780,74361,-23,-0.06058521367118637,5
1781,74361,-22,-0.060487766721259814,5
1782,74361,-21,-0.0639513593457142,5
1783,74361,-20,-0.06699218664035236,5
1784,74361,-19,-0.06930021438272398,5
1785,74361,-18,-0.07277510593581908,5
1786,74361,-17,-0.07842772622337683,5
1787,74361,-16,-0.08219157151272612,5
1788,74361,-15,-0.07747780733135663,5
1789,74361,-14,-0.06612869561871122,5
1790,74361,-13,-0.052900744721611305,5
1791,74361,-12,-0.04432586076625249,5
1792,74361,-11,-0.04022348226956041,5
1793,74361,-10,-0.038579533994305845,5
1794,74361,-9,-0.035103896106311795,5
1795,74361,-8,-0.030515362715958717,5
1796,74361,-7,-0.026273743280646755,5
1797,74361,-6,-0.025408941397092377,5
1798,74361,-5,-0.026695485099387996,5
1799,74361,-4,-0.02577311246670142,5
1800,74361,-3,-0.02133100675284858,5
1801,74361,-2,-0.013094675868489248,5
1802,74361,-1,-0.0062610271842029165,5
1803,74361,0,0.0,5
1804,74361,1,0.0052659317107000446,5
1805,74361,2,0.01334902176664805,5
1806,74361,3,0.017894561735519333,5
1807,74361,4,0.02253944881288774,5
1808,74361,5,0.026366061899032546,5
1809,74361,6,0.03695484435264085,5
1810,74361,7,0.047225270694793764,5
1811,74361,8,0.05404048615610506,5
1812,74361,9,0.05310803393799475,5
1813,74361,10,0.046640561024412365,5
1814,74361,11,0.03918309980145267,5
1815,74361,12,0.033706282258818374,5
1816,74361,13,0.034137401461083884,5
1817,74361,14,0.037858380287731565,5
1818,74361,15,0.04300569249636901,5
1819,74361,16,0.046031663727769255,5
1820,74361,17,0.04953000167188186,5
1821,74361,18,0.05426457913078657,5
1822,74361,19,0.060071753945435805,5
1823,74361,20,0.06516436657365361,5
1824,74361,21,0.06921489481383532,5
1825,74361,22,0.07168484564225394,5
1826,74361,23,0.07484986970720016,5
1827,74361,24,0.08054527026662725,5
1828,74401,-24,-0.09495327393581902,5
1829,74401,-23,-0.09454099190917198,5
1830,74401,-22,-0.09712193941286137,5
1831,74401,-21,-0.10141554599807065,5
1832,74401,-20,-0.1045113522786167,5
1833,74401,-19,-0.10199522920947217,5
1834,74401,-18,-0.09534362400956127,5
1835,74401,-17,-0.08743132471798169,5
1836,74401,-16,-0.08019182342602171,5
1837,74401,-15,-0.0752960354413009,5
1838,74401,-14,-0.07178567377929461,5
1839,74401,-13,-0.06741826702718896,5
1840,74401,-12,-0.06268160496825956,5
1841,74401,-11,-0.05808558884609951,5
1842,74401,-10,-0.05535932156398431,5
1843,74401,-9,-0.055501897364787924,5
1844,74401,-8,-0.05599452738984425,5
1845,74401,-7,-0.05434839486127032,5
1846,74401,-6,-0.04825712252693428,5
1847,74401,-5,-0.041628058810967164,5
1848,74401,-4,-0.03333386857218059,5
1849,74401,-3,-0.022673630390805145,5
1850,74401,-2,-0.01006256704269859,5
1851,74401,-1,-0.003735068303819489,5
1852,74401,0,0.0,5
1853,74401,1,0.003085438384576733,5
1854,74401,2,0.013820179413406918,5
1855,74401,3,0.023914889203125612,5
1856,74401,4,0.0308821720943925,5
1857,74401,5,0.030378179775046022,5
1858,74401,6,0.02263224101273629,5
1859,74401,7,0.012926695424177837,5
1860,74401,8,0.004414178026707916,5
1861,74401,9,0.002661789321485486,5
1862,74401,10,0.004383705635301283,5
1863,74401,11,0.007295900287082091,5
1864,74401,12,0.010205377319791254,5
1865,74401,13,0.012948253592380254,5
1866,74401,14,0.016220156436143895,5
1867,74401,15,0.020999965532691435,5
1868,74401,16,0.02898842595827027,5
1869,74401,17,0.036800153294984025,5
1870,74401,18,0.042943737609697406,5
1871,74401,19,0.046190108907071446,5
1872,74401,20,0.050286985568204656,5
1873,74401,21,0.054043008561122007,5
1874,75154,-24,-0.2384371414505182,5
1875,75154,-23,-0.2234074390180215,5
1876,75154,-22,-0.20629520277366317,5
1877,75154,-21,-0.18879211560204823,5
1878,75154,-20,-0.17412201356156842,5
1879,75154,-19,-0.16433857606219,5
1880,75154,-18,-0.15796992717138708,5
1881,75154,-17,-0.1507153537003699,5
1882,75154,-16,-0.13967503210655288,5
1883,75154,-15,-0.12596122019925637,5
1884,75154,-14,-0.1052059362539783,5
1885,75154,-13,-0.08083163402897782,5
1886,75154,-12,-0.053251358502913605,5
1887,75154,-11,-0.027736673719966732,5
1888,75154,-10,-0.005823975980031193,5
1889,75154,-9,0.01208106477759543,5
1890,75154,-8,0.0230764879916066,5
1891,75154,-7,0.02653643293557444,5
1892,75154,-6,0.024824202527546645,5
1893,75154,-5,0.021802247356704642,5
1894,75154,-4,0.019163714808944122,5
1895,75154,-3,0.015505285144155324,5
1896,75154,-2,0.009159848379334434,5
1897,75154,-1,0.0032996650960292586,5
1898,75154,0,0.0,5
1899,75154,1,2.296247376172289e-05,5
1900,75154,2,0.0024703527281427994,5
1901,75154,3,0.006014479780336757,5
1902,75154,4,0.010113048609644437,5
1903,75154,5,0.014100240853673184,5
1904,75154,6,0.016754475406292713,5
1905,75154,7,0.01799283303329524,5
1906,75154,8,0.018478926828622733,5
1907,75154,9,0.018601568627396148,5
1908,75154,10,0.01970051656251002,5
1909,75154,11,0.02171479051983418,5
1910,75154,12,0.025773072782827457,5
1911,75154,13,0.029841690088023752,5
1912,75154,14,0.032141386287803185,5
1913,75154,15,0.03181714554331912,5
1914,75154,16,0.030563603911934578,5
1915,75154,17,0.029682793097343917,5
1916,75154,18,0.02984045632913066,5
1917,75154,19,0.029662856433170147,5
1918,75154,20,0.028671613350563518,5
1919,75154,21,0.027001428614558877,5
1920,75154,22,0.025349995938188742,5
1921,75154,23,0.022953532359482408,5
1922,75154,24,0.018277658586218947,5
1923,76065,-24,-0.12389677421746939,5
1924,76065,-23,-0.10910664902296538,5
1925,76065,-22,-0.09424623076498584,5
1926,76065,-21,-0.07597532876737709,5
1927,76065,-20,-0.05669800228283428,5
1928,76065,-19,-0.03623974972524806,5
1929,76065,-18,-0.016510333846233394,5
1930,76065,-17,0.0016947640451881797,5
1931,76065,-16,0.018401406891196716,5
1932,76065,-15,0.02582865527757683,5
1933,76065,-14,0.02560722735247154,5
1934,76065,-13,0.01868236981546829,5
1935,76065,-12,0.012228330639091211,5
1936,76065,-11,0.0059845851044105555,5
1937,76065,-10,0.0008061811876210357,5
1938,76065,-9,-0.003820541517277931,5
1939,76065,-8,-0.006488304944180001,5
1940,76065,-7,-0.006358535470056026,5
1941,76065,-6,-0.004278796034834187,5
1942,76065,-5,-0.0022199467065814106,5
1943,76065,-4,-0.0006878089867917936,5
1944,76065,-3,-0.00033113396509882876,5
1945,76065,-2,0.00037171004227332105,5
1946,76065,-1,0.0002527228938294712,5
1947,76065,0,0.0,5
1948,76065,1,-0.0008496614491924958,5
1949,76065,2,-0.002819265237972246,5
1950,76065,3,-0.002043062751976521,5
1951,76065,4,0.0020078802012289286,5
1952,76065,5,0.008850556515952235,5
1953,76065,6,0.01310735642002996,5
1954,76065,7,0.013010841433757036,5
1955,76065,8,0.01012332608701989,5
1956,76065,9,0.00634265365405291,5
1957,76065,10,0.004605893311290288,5
1958,76065,11,0.005102854706828808,5
1959,76065,12,0.007543827078760401,5
1960,76065,13,0.010961491839186266,5
1961,76065,14,0.014037045823362604,5
1962,76065,15,0.017799042306605273,5
1963,76065,16,0.020576301634270065,5
1964,76065,17,0.021052753589305695,5
1965,76065,18,0.017933031417831202,5
1966,76065,19,0.012706976914531865,5
1967,76065,20,0.007263389768410633,5
1968,76065,21,0.0026205853953349843,5
1969,76065,22,-0.0004996654338945916,5
1970,76065,23,-0.0014318379776597113,5
1971,76065,24,-0.0009025287157712114,5
1972,76207,-24,0.043788271352202555,5
1973,76207,-23,0.03789913168879657,5
1974,76207,-22,0.03207371640914438,5
1975,76207,-21,0.02444824611964158,5
1976,76207,-20,0.01734522572618431,5
1977,76207,-19,0.011549273495707623,5
1978,76207,-18,0.00862037283132544,5
1979,76207,-17,0.007884011460573959,5
1980,76207,-16,0.008833640662525611,5
1981,76207,-15,0.01073751192061323,5
1982,76207,-14,0.012499212690404705,5
1983,76207,-13,0.012782573388946616,5
1984,76207,-12,0.012225092520589342,5
1985,76207,-11,0.010632284487316568,5
1986,76207,-10,0.008619588836911518,5
1987,76207,-9,0.006920620138481937,5
1988,76207,-8,0.006562981141370372,5
1989,76207,-7,0.007730218788837817,5
1990,76207,-6,0.008309039915762284,5
1991,76207,-5,0.007075099455778044,5
1992,76207,-4,0.004566450082725737,5
1993,76207,-3,0.002205109987015419,5
1994,76207,-2,0.0010814658136212075,5
1995,76207,-1,0.0007836253625995937,5
1996,76207,0,0.0,5
1997,76207,1,-0.0015655373899644332,5
1998,76207,2,-0.0037667845775072096,5
1999,76207,3,-0.005581997915118464,5
2000,76207,4,-0.007973287912128414,5
2001,76207,5,-0.012050553283025067,5
2002,76207,6,-0.018313937668249736,5
2003,76207,7,-0.025736236280124204,5
2004,76207,8,-0.03297848885065768,5
2005,76207,9,-0.0392188787135634,5
2006,76207,10,-0.04424854089084427,5
2007,76207,11,-0.04724428120282838,5
2008,76207,12,-0.049083244434013906,5
2009,76207,13,-0.05003847933030592,5
2010,76207,14,-0.051097389499747334,5
2011,76207,15,-0.05269548420873882,5
2012,76207,16,-0.05465375255081639,5
2013,76207,17,-0.057624215277342475,5
2014,76207,18,-0.06143182418683964,5
2015,76207,19,-0.06609240556359594,5
2016,76207,20,-0.07040361335063601,5
2017,76207,21,-0.07285295732099861,5
2018,76504,-24,-0.35398577449402674,5
2019,76504,-23,-0.34768692808177626,5
2020,76504,-22,-0.34280581071561295,5
2021,76504,-21,-0.3378000223798036,5
2022,76504,-20,-0.33045130486116464,5
2023,76504,-19,-0.3201886427606947,5
2024,76504,-18,-0.3064741677624479,5
2025,76504,-17,-0.29165394275062867,5
2026,76504,-16,-0.2757020930495905,5
2027,76504,-15,-0.2610300791905352,5
2028,76504,-14,-0.24661711409739057,5
2029,76504,-13,-0.23308005945489008,5
2030,76504,-12,-0.2177579789148485,5
2031,76504,-11,-0.20142717449657788,5
2032,76504,-10,-0.18135834583564261,5
2033,76504,-9,-0.15965845075258828,5
2034,76504,-8,-0.13867400863848048,5
2035,76504,-7,-0.12091384797894307,5
2036,76504,-6,-0.10582562395149112,5
2037,76504,-5,-0.09054447249010807,5
2038,76504,-4,-0.07443017223096823,5
2039,76504,-3,-0.05850600976562177,5
2040,76504,-2,-0.040678254040286174,5
2041,76504,-1,-0.021051269326862965,5
2042,76504,0,0.0,5
2043,76504,1,0.02112860973422599,5
2044,76504,2,0.04036251705514395,5
2045,76504,3,0.05891381383137393,5
2046,76504,4,0.07276448824904307,5
2047,76504,5,0.08136902950651255,5
2048,76504,6,0.08515775642974184,5
2049,76504,7,0.08755714409706776,5
2050,76504,8,0.08846490718559856,5
2051,76504,9,0.0868822864304164,5
2052,76504,10,0.08284312473018929,5
2053,76504,11,0.07931575994688486,5
2054,76504,12,0.07675816471665478,5
2055,76504,13,0.07657013093270493,5
2056,76504,14,0.0773877649703433,5
2057,76504,15,0.07933463521864467,5
2058,76504,16,0.07850005966748519,5
2059,76504,17,0.07667867090822611,5
2060,76504,18,0.07290477527923792,5
2061,76504,19,0.06989553745818818,5
2062,76504,20,0.06630936853262384,5
2063,76504,21,0.0631079349896833,5
2064,76504,22,0.062231303398411694,5
2065,76504,23,0.06400530973451808,5
2066,76504,24,0.06837313238565237,5
2067,78245,-24,-0.11042144237170212,5
2068,78245,-23,-0.10622010366914551,5
2069,78245,-22,-0.1009245167046064,5
2070,78245,-21,-0.0954465193134908,5
2071,78245,-20,-0.08938327449062804,5
2072,78245,-19,-0.08366007350602409,5
2073,78245,-18,-0.07822850029504842,5
2074,78245,-17,-0.07273767706454812,5
2075,78245,-16,-0.06820581518250605,5
2076,78245,-15,-0.063881190744938,5
2077,78245,-14,-0.06097799618333042,5
2078,78245,-13,-0.0568771907877327,5
2079,78245,-12,-0.051899348596110784,5
2080,78245,-11,-0.045063292711597924,5
2081,78245,-10,-0.03908349330743732,5
2082,78245,-9,-0.03482397987909138,5
2083,78245,-8,-0.030977884166907544,5
2084,78245,-7,-0.02706810716303565,5
2085,78245,-6,-0.022002927305042164,5
2086,78245,-5,-0.018130095890809984,5
2087,78245,-4,-0.013861244282009721,5
2088,78245,-3,-0.010279848090290145,5
2089,78245,-2,-0.006669918630576177,5
2090,78245,-1,-0.0035169656171994746,5
2091,78245,0,0.0,5
2092,78245,1,0.0039422526031323455,5
2093,78245,2,0.007949647651582481,5
2094,78245,3,0.011704094907116413,5
2095,78245,4,0.015273515765758462,5
2096,78245,5,0.0186388134315564,5
2097,78245,6,0.021967129251510186,5
2098,78245,7,0.025358402444134853,5
2099,78245,8,0.02801330957555841,5
2100,78245,9,0.030971355143361735,5
2101,78245,10,0.03428146183625138,5
2102,78245,11,0.03898651890077502,5
2103,78245,12,0.04460133152063861,5
2104,78245,13,0.05054100739652334,5
2105,78245,14,0.056016868134894794,5
2106,78245,15,0.06083620904846541,5
2107,78245,16,0.06514024792517148,5
2108,78245,17,0.06858024117722686,5
2109,78245,18,0.07054590037563954,5
2110,78245,19,0.07240752655979925,5
2111,78245,20,0.07631013042948354,5
2112,78245,21,0.08256954203620381,5
2113,78245,22,0.09175761282732715,5
2114,78245,23,0.10225630089574408,5
2115,78245,24,0.11432324797334417,5
2116,78251,-24,-0.2560446783857081,5
2117,78251,-23,-0.24987458736808393,5
2118,78251,-22,-0.2437785880718689,5
2119,78251,-21,-0.23943748451657676,5
2120,78251,-20,-0.2356111146799016,5
2121,78251,-19,-0.23162614434787834,5
2122,78251,-18,-0.22498307563509207,5
2123,78251,-17,-0.2155766055298745,5
2124,78251,-16,-0.20303397301590848,5
2125,78251,-15,-0.18969887260351898,5
2126,78251,-14,-0.17652419179169315,5
2127,78251,-13,-0.16428540788182106,5
2128,78251,-12,-0.15257345934239055,5
2129,78251,-11,-0.13923295602731472,5
2130,78251,-10,-0.12427919694341191,5
2131,78251,-9,-0.10888625128859246,5
2132,78251,-8,-0.09387456968661922,5
2133,78251,-7,-0.07819629515797147,5
2134,78251,-6,-0.0634305889160128,5
2135,78251,-5,-0.05224182710689647,5
2136,78251,-4,-0.045277877847244595,5
2137,78251,-3,-0.03852245111834414,5
2138,78251,-2,-0.02721870461657012,5
2139,78251,-1,-0.01484168654516047,5
2140,78251,0,0.0,5
2141,78251,1,0.014511181374441406,5
2142,78251,2,0.03165699433514284,5
2143,78251,3,0.05001198340346136,5
2144,78251,4,0.06626030999291252,5
2145,78251,5,0.07990330240098871,5
2146,78251,6,0.0864191844437947,5
2147,78251,7,0.08728045073012254,5
2148,78251,8,0.08168308168722938,5
2149,78251,9,0.07457158283060324,5
2150,78251,10,0.06738865912699374,5
2151,78251,11,0.06140662273566235,5
2152,78251,12,0.053316961818664764,5
2153,78251,13,0.043873165068947985,5
2154,78251,14,0.03544356035416492,5
2155,78251,15,0.032635283511479686,5
2156,78251,16,0.03404684882095203,5
2157,78251,17,0.03770152109052631,5
2158,78251,18,0.03882781404244966,5
2159,78251,19,0.0395370638952592,5
2160,78251,20,0.037407502974078355,5
2161,78251,21,0.03370176894147718,5
2162,78251,22,0.026022506885317043,5
2163,78251,23,0.017166299438783027,5
2164,78251,24,0.00980644192448885,5
2165,79019,-24,-0.05289551926120737,5
2166,79019,-23,-0.04727029765475734,5
2167,79019,-22,-0.040611834469276076,5
2168,79019,-21,-0.03519339824644625,5
2169,79019,-20,-0.03001948338642535,5
2170,79019,-19,-0.026968026282989045,5
2171,79019,-18,-0.02585165107429006,5
2172,79019,-17,-0.026250261262272544,5
2173,79019,-16,-0.02543168072816293,5
2174,79019,-15,-0.022504202978968733,5
2175,79019,-14,-0.01758315549344367,5
2176,79019,-13,-0.010965073653636992,5
2177,79019,-12,-0.004140895855492132,5
2178,79019,-11,-0.0005083127880428862,5
2179,79019,-10,-2.4002931959898886e-05,5
2180,79019,-9,-0.002386196685073827,5
2181,79019,-8,-0.0037371427551136094,5
2182,79019,-7,-0.0038304830415569315,5
2183,79019,-6,-0.0029091994445838766,5
2184,79019,-5,-0.0021502687924783714,5
2185,79019,-4,-0.0002295191029777044,5
2186,79019,-3,0.0011251850374492279,5
